Review,Place
takes around 1.5hr to visit and a long queue also. lighting make it look good and worth visiting,Borra Caves
"Nice place for limestone landscape. 80/- adult ticket. There is a god statue inside cave, to reach where, one have to cross 122 steep stairs. Nice inside view. Stalactite stalagmite stamps are there.",Borra Caves
Must visit place...go and enjoy the stunning cave .😍 …,Borra Caves
"Very large in size. The ticket price is a little bit high and no discounts for students, other wise a nice and unique place to enjoy.",Borra Caves
It was one of my first experience going inside a cave. It was pretty good. It has proper lighting and has been cleaned recently so there is no garbage or anything inside. It was quite cool inside and you could see the patterns formed on …,Borra Caves
Good place preserved with history and belongs to nature,Borra Caves
Rock cave looks beautiful diving inside,Borra Caves
Nature preserved borra caves on ananthagiri hills of the Araku Valley. Tourist friendly lighting. Good enough experience.,Borra Caves
A must visit place considering the fact that these caves have been in existence for Millions of years. There are concrete steps with railings to navigate around. But needs much better infrastructure and good quality restaurants for refreshments.,Borra Caves
"Good place to visit with family, natural caves.
1.few people on board train before caves and ask us to order food in advance otherwise food will not be available, but it's false. We have restaurants near …",Borra Caves
We have very few caves in Telugu states and this is the biggest and most beautiful one. 100% satisfaction. Can take beautiful pics too.,Borra Caves
It's really beautiful and worth visiting once atleast.,Borra Caves
Must visit..... beautiful creation of nature,Borra Caves
Wonderful natural marvel! I loved the natural caves! Would recommend opting for a guide to tour the caves and understand various formations within. A guide will cost you around INR 150.,Borra Caves
Very large cave and well maintained,Borra Caves
"The caves are very nice but there's not much to see other than the rock formations, interior, and the lighting. …",Borra Caves
"Since we went on Christmas Day, there was a huge rush and hence a really long wait.. But it was worth it,",Borra Caves
The ambience is too good the lighting the rock formations everything is too good. It is recommended for people who can walk cause there are a lot of steps to walk and the caves go deep inside. Completely worth it.,Borra Caves
"Best place to visit, naturally created by nature.",Borra Caves
"Vizag always surprised me, the Borra caves was really excellent, one of the largest caves and  it was unforgotten experience",Borra Caves
"Borra Caves, located about 90 km from Vizag, is a unique natural wonder that is worth visiting. These limestone caves have been formed over millions of years, and they are famous for their unique formations of stalactites and stalagmites. …",Borra Caves
Beautiful place. Don't miss this self-made architectured by nature .,Borra Caves
Absolutely must visit. This is the main attraction of travelling to araku. This is the biggest cave I have ever seen and I have seen a lot of caves and it's one of the biggest caves in the country. Don't miss it if you are traveling to vizag. It's huge and breathtakingly beautiful. Nature's art.,Borra Caves
"Cave is nice but the food and the tourist facilities were bad .... Cab drivers are too slow but demanding too high rates. I suggest all to have ur own vehicle,",Borra Caves
"Awesome experience... Ensure you hire a guide... The stories, the history which guides tell makes it interesting...",Borra Caves
"Quite nice place, but it doesn't give the feel of wildness, also nothing more to explore.",Borra Caves
Loved it. So beautiful. Can spend some time over here. Lightning is good. Govt installed many colourful lights which help caves to shine brighter. Only thing is we need to walk into caves via steps . More steps are there. It is difficult to elder and old-age people. You all get tired after you came out from this place,Borra Caves
"A marvellous creation of nature, the Borra caves were formed when river waters flow through a limestone area, and the calcium carbonate turns into calcium bicarbonate, which is easily washed out by the running water. The most striking feature of the caves is its exquisite variety of speleothems ranging in size.
Great place",Borra Caves
Amazing experience. Must visit place.,Borra Caves
"Bora means hole in odia, These Caves were discovered by British geologist William king in 1807. Estimated to be around 150 million years old, created naturally by the gosthani river flowing through the lime stone …",Borra Caves
"Most beautiful place of Andhra Pradesh. It is biggest cave of India. A natural creation that will leave you awestruck. Formed by water' s reaction on stalactite and staglamite, these caves are very much interesting and must visit. There are stairs, proper lights and very clean.",Borra Caves
Crowdy place..but it's like an architectural work,Borra Caves
"Lovely Place..Great experience..The altitude of this cave is 2,313 ft)..it is one of the largest cave in the country..and also one of the deepest cave in India..This cave is basically karstic limestone structures..Inside the cave, lighting …",Borra Caves
